Year	Collection_Year	Quarter	Plot	Trap	Deciduous	Flag_Deciduous	Pine	Flag_Pine	Rhododendron	Flag_Rhododendron	Other	Flag_Other	Twigs_25	Flag_Twigs_25	Twigs_25_10	Flag_Twigs_25_10	Lvs_Non_Rhodo	Flag_Lvs_Non_Rhodo	Total_Leaves	Flag_Total_Leaves	Total_Lvs_Other	Flag_Total_Lvs_Other	Comments  
2009	15	4	118	G	0.99		1.01		0.00		6.93		0.00		NaN		NaN		2.00		8.93		
2009	15	4	118	H	0.08		2.85		0.00		7.12		14.77		NaN		NaN		2.93		10.05		
2009	15	4	118	I	0.21		4.84		0.00		19.65		17.44		NaN		NaN		5.05		24.70		
2009	15	4	118	J	0.63		4.27		0.00		11.96		6.06		NaN		NaN		4.90		16.86		
2009	15	4	218	A	1.67		0.00		0.00		4.48		5.87		NaN		NaN		1.67		6.15		
2009	15	4	218	B	3.90		0.00		0.00		6.29		101.67		NaN		NaN		3.90		10.19		
2009	15	4	218	C	3.13		0.00		0.00		2.94		0.00		NaN		NaN		3.13		6.07		
2009	15	4	218	D	1.42		0.00		0.00		1.51		0.13		NaN		NaN		1.42		2.93		
2009	15	4	218	E	0.07		0.00		0.00		5.55		1.05		NaN		NaN		0.07		5.62		
2009	15	4	218	F	0.41		0.00		0.00		17.17		0.70		NaN		NaN		0.41		17.58		
2009	15	4	218	G	0.33		0.00		0.00		1.36		0.37		NaN		NaN		0.33		1.69		
2009	15	4	218	H	8.40		0.00		0.00		5.17		12.14		NaN		NaN		8.40		13.57		
2009	15	4	218	I	3.98		0.00		0.00		2.25		9.14		NaN		NaN		3.98		6.23		
2009	15	4	218	J	0.00		0.00		0.00		5.41		8.44		NaN		NaN		0.00		5.41		
2009	15	4	318	A	0.19		2.51		0.00		20.13		1.76		NaN		NaN		2.70		22.83		
2009	15	4	318	B	0.00		2.35		0.00		8.84		0.00		NaN		NaN		2.35		11.19		
2009	15	4	318	C	0.00		0.78		0.00		24.03		2.49		NaN		NaN		0.78		24.81		
2009	15	4	318	D	6.76		2.14		0.00		36.49		15.12		NaN		NaN		8.90		45.39		
2009	15	4	318	E	0.00		0.00		0.00		22.77		6.03		NaN		NaN		0.00		22.77		
2009	15	4	318	F	0.00		0.00		0.56		39.36		10.55		NaN		NaN		0.56		39.92		
2009	15	4	318	G	0.00		0.00		0.17		10.94		12.88		NaN		NaN		0.17		11.11		
2009	15	4	318	H	0.00		0.00		0.88		9.55		0.00		NaN		NaN		0.88		10.43		
2009	15	4	318	I	0.70		0.00		0.00		0.00		4.04		NaN		NaN		0.70		0.70		
2009	15	4	318	J	0.00		0.00		0.00		6.93		12.12		NaN		NaN		0.00		6.93		
2009	15	4	427	A	0.09		0.00		1.39		6.10		0.00		NaN		NaN		1.48		7.58		
2009	15	4	427	B	0.68		0.00		1.81		7.17		69.23		NaN		NaN		2.49		9.66		
2009	15	4	427	C	0.00		0.00		3.33		9.46		1.81		NaN		NaN		3.33		12.79		
2009	15	4	427	D	0.00		0.00		0.00		12.50		28.79		NaN		NaN		0.00		12.50		
2009	15	4	427	E	0.00		0.00		4.12		8.77		4.75		NaN		NaN		4.12		12.89		
2009	15	4	427	F	0.12		0.00		0.75		13.11		11.54		NaN		NaN		0.87		13.98		
2009	15	4	427	G	0.12		0.00		1.28		18.58		171.58		NaN		NaN		1.40		19.98		
2009	15	4	427	H	0.00		0.00		2.32		6.71		0.00		NaN		NaN		2.32		9.03		
2009	15	4	427	I	0.00		0.00		1.57		5.96		18.69		NaN		NaN		1.57		7.53		
2009	15	4	427	J	0.83		0.00		3.25		3730.24		2.59		NaN		NaN		4.08		3734.32		other is from tree bark from fallen tree over trap
2009	15	4	527	A	0.00		0.00		0.00		5.53		4.77		NaN		NaN		0.00		5.53		
2009	15	4	527	B	0.03		0.00		0.00		3.35		3.87		NaN		NaN		0.03		3.38		
2009	15	4	527	C	0.00		0.00		0.00		2.33		12.54		NaN		NaN		0.00		2.33		
2009	15	4	527	D	0.00		0.00		0.00		3.36		10.52		NaN		NaN		0.00		3.36		
2009	15	4	527	E	0.00		0.00		0.00		4.43		5.45		NaN		NaN		0.00		4.43		
2009	15	4	527	F	0.09		0.00		0.00		8.79		19.29		NaN		NaN		0.09		8.88		
2009	15	4	527	G	0.00		0.00		0.00		13.30		8.23		NaN		NaN		0.00		13.30		
2009	15	4	527	H	0.00		0.00		0.00		8.55		103.01		NaN		NaN		0.00		8.55		
2009	15	4	527	I	0.07		0.00		0.00		5.51		29.50		NaN		NaN		0.07		5.58		
2009	15	4	527	J	0.00		0.00		0.00		8.30		1.94		NaN		NaN		0.00		8.30		
2009	16	1	118	A	3.41		5.35		0.00		55.93		9.83		0.00		NaN		8.76		64.69		
2009	16	1	118	B	2.97		2.53		0.00		27.67		1.13		0.00		NaN		5.50		33.17		
2009	16	1	118	C	20.02		0.80		0.00		19.20		5.45		0.00		NaN		20.82		40.02		
2009	16	1	118	D	5.39		1.05		0.00		12.04		0.85		0.00		NaN		6.44		18.48		
2009	16	1	118	E	24.78		1.21		0.00		33.80		4.51		0.00		NaN		25.99		59.79		
2009	16	1	118	F	5.85		0.00		0.00		43.16		4.31		0.00		NaN		5.85		49.01		
2009	16	1	118	G	14.19		1.97		0.00		15.28		0.92		0.00		NaN		16.16		31.44		
2009	16	1	118	H	36.14		1.83		0.00		6.54		2.31		0.00		NaN		37.97		44.51		
2009	16	1	118	I	0.00		5.29		0.00		51.29		2.61		0.00		NaN		5.29		56.58		
2009	16	1	118	J	6.02		4.73		0.00		25.52		5.75		0.00		NaN		10.75		36.27		
2009	16	1	218	A	1.45		0.00		0.00		23.14		4.32		0.00		NaN		1.45		24.59		
2009	16	1	218	B	2.33		0.00		0.00		21.89		1.77		0.00		NaN		2.33		24.22		
2009	16	1	218	C	5.82		0.00		0.00		22.79		26.16		0.00		NaN		5.82		28.61		
2009	16	1	218	D	6.89		0.00		0.00		18.31		3.72		0.00		NaN		6.89		25.20		
2009	16	1	218	E	4.56		0.00		0.00		30.83		6.58		0.00		NaN		4.56		35.39		
2009	16	1	218	F	5.26		0.00		0.00		33.21		43.56		0.00		NaN		5.26		38.47		
2009	16	1	218	G	5.15		0.00		0.00		20.45		6.96		0.00		NaN		5.15		25.60		
2009	16	1	218	H	2.54		0.00		0.00		24.27		14.58		0.00		NaN		2.54		26.81		
2009	16	1	218	I	2.33		0.00		0.00		20.01		6.38		0.00		NaN		2.33		22.34		
2009	16	1	218	J	0.88		0.00		0.00		23.48		55.84		0.00		NaN		0.88		24.36		
2009	16	1	318	A	4.18		0.00		0.94		18.67		2.75		0.00		NaN		5.12		23.79		
2009	16	1	318	B	2.93		0.00		2.73		13.29		23.15		0.00		NaN		5.66		18.95		
2009	16	1	318	C	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		missing bag
2009	16	1	318	D	4.13		0.00		1.53		24.72		38.00		0.00		NaN		5.66		30.38		
2009	16	1	318	E	5.20		0.00		2.27		37.87		14.49		0.00		NaN		7.47		45.34		
2009	16	1	318	F	3.45		0.00		2.05		27.18		5.43		0.00		NaN		5.50		32.68		
2009	16	1	318	G	4.84		0.00		1.06		24.10		17.57		0.00		NaN		5.90		30.00		
2009	16	1	318	H	2.06		0.00		0.90		17.27		3.89		0.00		NaN		2.96		20.23		
2009	16	1	318	I	2.93		0.00		1.50		18.32		20.92		0.00		NaN		4.43		22.75		
2009	16	1	318	J	2.91		0.00		0.89		29.79		9.14		0.00		NaN		3.80		33.59		
2009	16	1	427	A	2.13		0.00		9.88		20.78		0.95		0.00		NaN		12.01		32.79		
2009	16	1	427	B	2.26		0.00		1.16		15.56		20.22		0.00		NaN		3.42		18.98		
2009	16	1	427	C	1.33		0.00		5.94		11.17		4.92		0.00		NaN		7.27		18.44		
2009	16	1	427	D	5.04		0.00		1.51		15.51		1.42		0.00		NaN		6.55		22.06		
2009	16	1	427	E	1.62		0.00		1.93		15.82		6.19		0.00		NaN		3.55		19.37		
2009	16	1	427	F	1.90		0.00		1.46		10.78		6.39		0.00		NaN		3.36		14.14		
2009	16	1	427	G	2.29		0.00		0.66		18.35		1.18		0.00		NaN		2.95		21.30		
2009	16	1	427	H	5.85		0.00		1.22		16.70		2.56		0.00		NaN		7.07		23.77		
2009	16	1	427	I	5.38		0.00		0.74		15.08		8.88		0.00		NaN		6.12		21.20		
2009	16	1	427	J	1.57		0.00		6.05		153.27		2.05		0.00		NaN		7.62		160.89		
2009	16	1	527	A	22.29		0.00		0.00		20.95		1.87		0.00		NaN		22.29		43.24		
2009	16	1	527	B	18.31		0.00		0.00		18.91		7.19		0.00		NaN		18.31		37.22		
2009	16	1	527	C	11.13		0.00		0.00		24.08		22.92		0.00		NaN		11.13		35.21		
2009	16	1	527	D	6.65		0.00		0.00		16.12		4.37		0.00		NaN		6.65		22.77		
2009	16	1	527	E	12.23		0.00		0.00		19.81		1.66		0.00		NaN		12.23		32.04		
2009	16	1	527	F	7.50		0.00		0.00		16.44		11.40		0.00		NaN		7.50		23.94		
2009	16	1	527	G	6.84		0.00		0.00		24.32		1.88		0.00		NaN		6.84		31.16		
2009	16	1	527	H	13.41		0.00		0.00		14.87		6.02		0.00		NaN		13.41		28.28		
2009	16	1	527	I	14.58		0.00		0.00		20.40		12.97		0.00		NaN		14.58		34.98		
2009	16	1	527	J	17.68		0.00		0.00		20.53		1.23		0.00		NaN		17.68		38.21		
2009	16	2	118	A	22.12		7.45		0.00		66.49		1.60		0.00		NaN		29.57		96.06		
2009	16	2	118	B	16.51		14.15		0.00		23.50		3.10		0.00		NaN		30.66		54.16		
2009	16	2	118	C	59.60		0.46		0.00		10.08		0.00		0.00		NaN		60.06		70.14		
2009	16	2	118	D	26.59		0.84		0.00		6.60		0.83		0.00		NaN		27.43		34.03		
2009	16	2	118	E	44.71		0.96		0.00		30.62		0.00		0.00		NaN		45.67		76.29		
2009	16	2	118	F	25.48		6.11		0.00		58.33		8.29		0.00		NaN		31.59		89.92		
2009	16	2	118	G	52.07		34.06		0.00		2.08		5.90		0.00		NaN		86.13		88.21		
2009	16	2	118	H	20.00		1.75		0.00		20.49		2.41		0.00		NaN		21.75		42.24		
2009	16	2	118	I	9.97		9.79		0.00		82.83		10.64		0.00		NaN		19.76		102.59		
2009	16	2	118	J	58.03		7.43		0.00		39.66		1.03		0.00		NaN		65.46		105.12		
2009	16	2	218	A	16.75		0.00		0.00		25.67		6.14		0.00		NaN		16.75		42.42		
2009	16	2	218	B	13.03		0.00		0.00		7.30		4.88		0.00		NaN		13.03		20.33		
2009	16	2	218	C	15.99		0.00		0.00		8.23		11.96		0.00		NaN		15.99		24.22		
2009	16	2	218	D	26.94		0.00		0.00		5.33		0.68		0.00		NaN		26.94		32.27		
2009	16	2	218	E	27.44		0.00		0.00		18.22		1.30		0.00		NaN		27.44		45.66		
2009	16	2	218	F	29.98		0.00		0.00		30.59		0.92		0.00		NaN		29.98		60.57		
2009	16	2	218	G	13.60		1.20		0.00		5.89		4.48		0.00		NaN		14.80		20.69		
2009	16	2	218	H	16.80		0.35		0.00		7.56		22.12		0.00		NaN		17.15		24.71		
2009	16	2	218	I	15.29		0.00		0.00		28.85		2.76		499.30		NaN		15.29		44.14		
2009	16	2	218	J	12.96		0.00		0.00		188.73		17.66		0.00		NaN		12.96		201.69		
2009	16	2	318	A	19.39		0.00		16.12		22.42		14.55		0.00		NaN		35.51		57.93		
2009	16	2	318	B	10.32		0.00		10.33		6.08		27.02		0.00		NaN		20.65		26.73		
2009	16	2	318	C	18.50		0.00		54.70		15.58		14.65		0.00		NaN		73.20		88.78		
2009	16	2	318	D	14.69		0.00		15.17		34.22		12.27		0.00		NaN		29.86		64.08		
2009	16	2	318	E	17.19		0.00		37.07		16.04		13.57		0.00		NaN		54.26		70.30		
2009	16	2	318	F	17.59		0.00		24.93		11.81		0.00		0.00		NaN		42.52		54.33		
2009	16	2	318	G	20.61		0.00		26.37		9.80		4.56		0.00		NaN		46.98		56.78		
2009	16	2	318	H	18.62		0.00		44.39		53.72		9.21		0.00		NaN		63.01		116.73		
2009	16	2	318	I	11.94		0.00		36.32		6.82		3.98		0.00		NaN		48.26		55.08		
2009	16	2	318	J	17.44		0.00		28.68		14.22		15.02		0.00		NaN		46.12		60.34		
2009	16	2	427	A	22.36		0.00		50.07		30.96		24.29		0.00		NaN		72.43		103.39		
2009	16	2	427	B	21.42		0.00		32.60		15.75		13.71		0.00		NaN		54.02		69.77		
2009	16	2	427	C	30.20		0.00		38.86		33.36		1.08		0.00		NaN		69.06		102.42		
2009	16	2	427	D	16.77		0.00		14.10		61.48		17.27		0.00		NaN		30.87		92.35		
2009	16	2	427	E	25.39		0.00		25.65		21.55		1.88		0.00		NaN		51.04		72.59		
2009	16	2	427	F	14.79		0.00		23.93		6.66		2.78		0.00		NaN		38.72		45.38		
2009	16	2	427	G	22.81		0.00		63.99		59.15		3.33		0.00		NaN		86.80		145.95		
2009	16	2	427	H	35.56		0.00		1.49		20.57		2.66		0.00		NaN		37.05		57.62		
2009	16	2	427	I	28.03		0.00		6.84		37.33		1.59		0.00		NaN		34.87		72.20		
2009	16	2	427	J	16.07		0.00		37.62		34.93		1.51		0.00		NaN		53.69		88.62		
2009	16	2	527	A	35.90		0.00		0.00		7.69		2.89		0.00		NaN		35.90		43.59		
2009	16	2	527	B	45.57		0.00		0.00		12.10		1.53		0.00		NaN		45.57		57.67		
2009	16	2	527	C	80.44		0.00		0.00		39.36		2.72		0.00		NaN		80.44		119.80		
2009	16	2	527	D	58.08		0.00		0.00		18.18		0.00		0.00		NaN		58.08		76.26		
2009	16	2	527	E	45.73		0.00		0.00		13.85		5.56		0.00		NaN		45.73		59.58		
2009	16	2	527	F	30.63		0.00		0.00		29.36		85.71		0.00		NaN		30.63		59.99		
2009	16	2	527	G	45.06		0.00		0.00		31.74		9.12		0.00		NaN		45.06		76.80		
2009	16	2	527	H	53.03		0.00		0.00		22.60		18.90		0.00		NaN		53.03		75.63		
2009	16	2	527	I	65.50		0.00		0.00		8.10		5.32		0.00		NaN		65.50		73.60		
2009	16	2	527	J	52.88		0.00		0.00		14.84		9.20		0.00		NaN		52.88		67.72		
2009	16	3	118	A	96.29		193.98		0.00		55.40		71.23		0.00		NaN		290.27		345.67		
2009	16	3	118	B	131.53		214.79		0.00		70.83		51.68		0.00		NaN		346.32		417.15		
2009	16	3	118	C	222.45		23.09		0.00		0.90		6.52		0.00		NaN		245.54		246.44		
2009	16	3	118	D	206.26		27.99		0.00		4.67		11.37		0.00		NaN		234.25		238.92		
2009	16	3	118	E	225.31		25.39		0.00		39.67		12.91		0.00		NaN		250.70		290.37		
2009	16	3	118	F	204.92		94.08		0.00		63.70		0.00		0.00		NaN		299.00		362.70		
2009	16	3	118	G	180.67		69.98		0.00		15.56		10.48		0.00		NaN		250.65		266.21		
2009	16	3	118	H	127.94		60.48		0.00		17.90		23.76		0.00		NaN		188.42		206.32		
2009	16	3	118	I	101.33		249.22		0.00		100.27		191.71		0.00		NaN		350.55		450.82		
2009	16	3	118	J	151.78		195.21		0.00		51.74		13.43		0.00		NaN		346.99		398.73		
2009	16	3	218	A	216.65		0.00		0.00		14.25		12.15		0.00		NaN		216.65		230.90		
2009	16	3	218	B	261.71		0.00		0.00		5.42		4.77		0.00		NaN		261.71		267.13		
2009	16	3	218	C	217.08		0.00		0.00		23.67		10.25		0.00		NaN		217.08		240.75		
2009	16	3	218	D	238.46		0.00		0.00		45.06		18.14		0.00		NaN		238.46		283.52		
2009	16	3	218	E	309.24		0.00		0.00		96.36		45.39		0.00		NaN		309.24		405.60		
2009	16	3	218	F	253.79		0.00		0.00		101.33		21.02		0.00		NaN		253.79		355.12		
2009	16	3	218	G	219.83		3.49		0.00		43.36		20.23		0.00		NaN		223.32		266.68		
2009	16	3	218	H	270.41		1.59		0.00		13.63		8.40		0.00		NaN		272.00		285.63		
2009	16	3	218	I	250.61		0.00		0.00		7.61		4.37		0.00		NaN		250.61		258.22		
2009	16	3	218	J	235.71		0.00		0.00		12.05		17.45		0.00		NaN		235.71		247.76		
2009	16	3	318	A	287.84		0.00		22.36		4.23		10.79		0.00		NaN		310.20		314.43		
2009	16	3	318	B	286.48		0.00		12.47		19.38		55.70		0.00		NaN		298.95		318.33		
2009	16	3	318	C	316.98		0.00		18.65		19.95		17.43		0.00		NaN		335.63		355.58		
2009	16	3	318	D	334.69		0.00		21.07		133.26		13.89		0.00		NaN		355.76		489.02		
2009	16	3	318	E	283.04		0.00		36.35		23.79		4.72		0.00		NaN		319.39		343.18		
2009	16	3	318	F	310.95		0.00		54.08		30.46		5.71		0.00		NaN		365.03		395.49		
2009	16	3	318	G	270.03		0.00		26.07		14.12		7.45		0.00		NaN		296.10		310.22		
2009	16	3	318	H	268.67		0.00		4.30		10.44		0.65		0.00		NaN		272.97		283.41		
2009	16	3	318	I	296.82		0.00		23.53		12.23		82.60		0.00		NaN		320.35		332.58		
2009	16	3	318	J	240.87		0.00		26.90		12.80		18.21		0.00		NaN		267.77		280.57		
2009	16	3	427	A	251.84		0.00		20.76		15.71		35.34		0.00		NaN		272.60		288.31		
2009	16	3	427	B	223.49		0.00		4.28		21.08		22.61		0.00		NaN		227.77		248.85		
2009	16	3	427	C	264.82		0.00		21.21		25.82		51.34		0.00		NaN		286.03		311.85		
2009	16	3	427	D	245.46		0.00		14.83		73.59		33.37		0.00		NaN		260.29		333.88		
2009	16	3	427	E	328.82		0.00		19.03		25.67		17.74		0.00		NaN		347.85		373.52		
2009	16	3	427	F	252.24		0.00		25.24		13.41		11.48		0.00		NaN		277.48		290.89		
2009	16	3	427	G	271.06		0.00		45.19		38.62		24.65		0.00		NaN		316.25		354.87		
2009	16	3	427	H	233.08		0.00		5.93		21.52		8.11		0.00		NaN		239.01		260.53		
2009	16	3	427	I	204.45		0.00		8.71		15.10		27.63		0.00		NaN		213.16		228.26		
2009	16	3	427	J	250.89		0.00		14.36		14.25		20.09		0.00		NaN		265.25		279.50		
2009	16	3	527	A	204.62		0.00		0.00		12.89		14.25		0.00		NaN		204.62		217.51		
2009	16	3	527	B	197.10		0.00		0.00		9.93		13.40		0.00		NaN		197.10		207.03		
2009	16	3	527	C	201.94		0.00		0.00		10.75		50.13		0.00		NaN		201.94		212.69		
2009	16	3	527	D	217.84		0.00		0.00		13.73		58.01		0.00		NaN		217.84		231.57		
2009	16	3	527	E	254.12		0.00		0.00		15.54		37.39		0.00		NaN		254.12		269.66		
2009	16	3	527	F	238.84		0.00		0.00		17.13		51.32		0.00		NaN		238.84		255.97		
2009	16	3	527	G	234.58		0.00		0.00		12.76		33.02		0.00		NaN		234.58		247.34		
2009	16	3	527	H	254.88		0.00		0.00		8.78		7.44		0.00		NaN		254.88		263.66		
2009	16	3	527	I	223.75		0.00		0.00		13.78		35.51		0.00		NaN		223.75		237.53		
2009	16	3	527	J	186.93		0.00		0.00		7.15		29.97		0.00		NaN		186.93		194.08		
2010	16	4	118	A	0.27		3.42		0.00		14.24		3.98		0.00		NaN		3.69		17.93		
2010	16	4	118	B	0.35		3.04		0.00		16.25		61.93		0.00		NaN		3.39		19.64		
2010	16	4	118	C	2.43		1.79		0.00		4.76		1.37		0.00		NaN		4.22		8.98		
2010	16	4	118	D	1.38		1.58		0.00		2.73		1.37		0.00		NaN		2.96		5.69		
2010	16	4	118	E	14.42		1.44		0.00		6.95		21.22		0.00		NaN		15.86		22.81		
2010	16	4	118	F	1.07		2.41		0.00		7.89		10.25		0.00		NaN		3.48		11.37		
2010	16	4	118	G	1.35		2.43		0.00		9.81		5.18		0.00		NaN		3.78		13.59		
2010	16	4	118	H	0.64		2.56		0.00		9.67		31.24		0.00		NaN		3.20		12.87		
2010	16	4	118	I	0.68		3.16		0.00		14.56		1.64		0.00		NaN		3.84		18.40		
2010	16	4	118	J	2.48		3.72		0.00		14.56		1.64		0.00		NaN		6.20		20.76		
2010	16	4	218	A	0.13		0.00		0.00		2.63		9.20		0.00		NaN		0.13		2.76		
2010	16	4	218	B	0.00		0.00		0.00		2.49		10.91		0.00		NaN		0.00		2.49		
2010	16	4	218	C	2.60		0.00		0.00		5.48		14.48		0.00		NaN		2.60		8.08		
2010	16	4	218	D	1.13		0.00		0.00		1.28		2.52		0.00		NaN		1.13		2.41		
2010	16	4	218	E	0.38		0.00		0.00		6.14		38.17		0.00		NaN		0.38		6.52		
2010	16	4	218	F	0.90		0.00		0.00		3.15		6.73		0.00		NaN		0.90		4.05		
2010	16	4	218	G	1.12		0.04		0.00		3.87		4.59		0.00		NaN		1.16		5.03		
2010	16	4	218	H	0.32		0.02		0.00		3.23		4.59		0.00		NaN		0.34		3.57		
2010	16	4	218	I	0.38		0.00		0.51		9.02		11.03		0.00		NaN		0.89		9.91		
2010	16	4	218	J	0.12		0.00		0.00		1.56		2.16		0.00		NaN		0.12		1.68		
2010	16	4	318	A	0.66		0.00		3.73		3.02		80.22		0.00		NaN		4.39		7.41		
2010	16	4	318	B	0.00		0.00		0.92		3.21		7.00		0.00		NaN		0.92		4.13		
2010	16	4	318	C	0.74		0.00		4.13		6.79		5.40		0.00		NaN		4.87		11.66		
2010	16	4	318	D	1.75		0.00		1.53		11.80		21.97		0.00		NaN		3.28		15.08		
2010	16	4	318	E	0.00		0.00		0.33		5.33		3.52		0.00		NaN		0.33		5.66		
2010	16	4	318	F	0.00		0.00		3.16		6.28		4.34		0.00		NaN		3.16		9.44		
2010	16	4	318	G	0.07		0.00		3.34		4.36		3.51		0.00		NaN		3.41		7.77		
2010	16	4	318	H	0.19		0.00		1.03		4.56		6.69		0.00		NaN		1.22		5.78		
2010	16	4	318	I	0.12		0.00		0.00		9.83		3.32		0.00		NaN		0.12		9.95		
2010	16	4	318	J	0.41		0.00		3.95		8.51		18.22		0.00		NaN		4.36		12.87		
2010	16	4	427	A	0.12		0.00		0.66		3.91		2.66		0.00		NaN		0.78		4.69		
2010	16	4	427	B	0.62		0.00		0.29		4.87		6.89		0.00		NaN		0.91		5.78		
2010	16	4	427	C	0.00		0.00		3.65		9.07		12.42		0.00		NaN		3.65		12.72		
2010	16	4	427	D	0.00		0.00		0.47		6.50		7.86		0.00		NaN		0.47		6.97		
2010	16	4	427	E	1.16		0.00		1.35		6.64		9.31		0.00		NaN		2.51		9.15		
2010	16	4	427	F	0.00		0.00		0.91		6.81		11.40		85.39		NaN		0.91		7.72		
2010	16	4	427	G	0.13		0.00		0.12		14.27		0.00		0.00		NaN		0.25		14.52		
2010	16	4	427	H	0.00		0.00		0.47		4.60		6.39		0.00		NaN		0.47		5.07		
2010	16	4	427	I	0.14		0.00		0.00		2.21		2.25		0.00		NaN		0.14		2.35		
2010	16	4	427	J	0.00		0.00		0.84		4.21		0.26		0.00		NaN		0.84		5.05		
2010	16	4	527	A	0.37		0.00		0.00		3.95		4.61		0.00		NaN		0.37		4.32		
2010	16	4	527	B	0.00		0.00		0.21		2.59		5.98		0.00		NaN		0.21		2.80		
2010	16	4	527	C	0.00		0.00		0.00		8.86		4.51		0.00		NaN		0.00		8.86		
2010	16	4	527	D	0.00		0.00		0.00		3.64		0.61		0.00		NaN		0.00		3.64		
2010	16	4	527	E	0.00		0.00		0.00		4.21		3.83		0.00		NaN		0.00		4.21		
2010	16	4	527	F	0.08		0.00		0.55		6.52		18.78		0.00		NaN		0.63		7.15		
2010	16	4	527	G	NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		NaN		no sample, screen was off
2010	16	4	527	H	0.00		0.00		0.00		3.55		1.14		0.00		NaN		0.00		3.55		
2010	16	4	527	I	0.00		0.00		0.50		2.58		9.79		0.00		NaN		0.50		3.08		
2010	16	4	527	J	0.00		0.00		0.00		4.62		2.29		0.00		NaN		0.00		4.62		
2010	17	1	118	A	19.29		4.19		0.00		41.43		9.36		0.00		NaN		23.48		64.91		
2010	17	1	118	B	6.59		2.76		0.00		37.46		2.51		0.00		NaN		9.35		46.81		
2010	17	1	118	C	30.15		0.95		0.00		23.07		3.90		0.00		NaN		31.10		54.17		
2010	17	1	118	D	8.99		0.96		0.00		16.83		3.15		0.00		NaN		9.95		26.78		
2010	17	1	118	E	62.87		0.56		0.00		42.32		1.20		0.00		NaN		63.43		105.75		
2010	17	1	118	F	21.60		3.36		0.00		50.25		8.70		0.00		NaN		24.96		75.21		
2010	17	1	118	G	16.02		1.24		0.00		18.89		0.33		0.00		NaN		17.26		36.15		
2010	17	1	118	H	11.40		1.20		0.00		50.12		0.00		0.00		NaN		12.60		62.72		
2010	17	1	118	I	9.52		5.19		0.00		42.44		0.00		0.00		NaN		14.71		57.15		
2010	17	1	118	J	29.38		3.46		0.00		31.25		27.25		0.00		NaN		32.84		64.09		
2010	17	1	218	A	1.29		0.00		0.00		31.16		3.70		0.00		NaN		1.29		32.45		
2010	17	1	218	B	2.74		0.00		0.00		27.64		10.97		0.00		NaN		2.74		30.38		
2010	17	1	218	C	3.33		0.00		0.00		28.13		1.12		0.00		NaN		3.33		31.46		
2010	17	1	218	D	4.47		0.00		0.00		18.42		3.34		0.00		NaN		4.47		22.89		
2010	17	1	218	E	4.69		0.00		0.00		25.89		0.00		0.00		NaN		4.69		30.58		
2010	17	1	218	F	5.46		0.00		0.00		21.51		2.18		0.00		NaN		5.46		26.97		
2010	17	1	218	G	5.13		0.50		0.00		17.10		2.12		0.00		NaN		5.63		22.73		
2010	17	1	218	H	4.96		5.31		0.00		31.02		88.27		657.99		NaN		10.27		41.29		
2010	17	1	218	I	3.00		0.00		0.00		24.41		2.94		0.00		NaN		3.00		27.41		
2010	17	1	218	J	3.83		0.00		0.00		21.39		8.47		0.00		NaN		3.83		25.22		
2010	17	1	318	A	0.55		0.00		1.86		17.92		6.74		0.00		NaN		2.41		20.33		
2010	17	1	318	B	1.33		0.00		0.97		18.45		5.99		0.00		NaN		2.30		20.75		
2010	17	1	318	C	1.89		0.00		1.26		32.33		3.67		0.00		NaN		3.15		35.48		
2010	17	1	318	D	1.04		0.00		5.67		22.37		7.37		0.00		NaN		6.71		29.08		
2010	17	1	318	E	2.47		0.00		0.12		61.40		7.24		0.00		NaN		2.59		63.99		
2010	17	1	318	F	1.72		0.00		1.98		30.91		3.87		0.00		NaN		3.70		34.61		
2010	17	1	318	G	0.83		0.00		0.46		26.72		4.84		0.00		NaN		1.29		28.01		
2010	17	1	318	H	1.57		0.00		2.54		25.25		3.08		0.00		NaN		4.11		29.36		
2010	17	1	318	I	1.35		0.00		1.00		23.42		4.90		0.00		NaN		2.35		25.77		
2010	17	1	318	J	1.70		0.00		0.62		21.17		6.72		0.00		NaN		2.32		23.49		
2010	17	1	427	A	1.26		0.00		10.36		23.57		9.39		0.00		NaN		11.62		35.19		
2010	17	1	427	B	2.34		0.00		3.27		18.69		6.08		0.00		NaN		5.61		24.30		
2010	17	1	427	C	3.21		0.00		5.36		16.40		5.30		0.00		NaN		8.57		24.97		
2010	17	1	427	D	1.90		0.00		0.90		20.47		2.57		0.00		NaN		2.80		23.27		
2010	17	1	427	E	2.61		0.00		4.49		19.27		5.97		0.00		NaN		7.10		26.37		
2010	17	1	427	F	1.51		0.00		6.30		20.51		3.21		0.00		NaN		7.81		28.32		
2010	17	1	427	G	2.54		0.00		6.00		24.21		3.54		0.00		NaN		8.54		32.75		
2010	17	1	427	H	11.78		0.00		2.88		21.31		0.00		0.00		NaN		14.66		35.97		
2010	17	1	427	I	3.29		0.00		1.28		31.92		8.22		0.00		NaN		4.57		36.49		
2010	17	1	427	J	1.34		0.00		8.68		21.90		0.93		0.00		NaN		10.02		31.92		
2010	17	1	527	A	26.87		0.00		0.00		12.09		1.54		0.00		NaN		26.87		38.96		
2010	17	1	527	B	29.04		0.00		0.78		12.16		9.08		0.00		NaN		29.82		41.98		
